Document ID,Citation,Source
74,"seignants ne sont pas tenus de se déclarer grévistes à l'avance. Mais 《 cela devrait être bien suivi 》, assure Sophie Vénétitay, secrétaire générale du Snes, premier syndic",Sophie Vénétitay
74,"chant que les zones A et B étaient en vacances à cette dernière date. 《 On pourrait retrouver un taux de grévistes proche voire supérieur au premier jour. Du moins, les signaux semblent aller en ce sens 》, indique Bruno Bobkiewicz, président du Syndicat national des personn",Bruno Bobkiewicz
74,"x sociaux dimanche 5 mars invitant son jeune auditoire à partager les 《 plus belles photos de blocus de lycées et d'universités 》. L'Insoumis promet une récompense à la clé : « Parmi ces photos, on e",Jean-Luc Mélenchon
74,"ec nous », assure-t-il. Valérie Pécresse porte plainte Une initiative 《 complètement irresponsable 》, tonne Bruno Bobkiewicz, du SNPDEN. « On a affaire à un élu de la Rép",Le Parisien
74,er plainte contre Louis Boyard au nom de la région Île-de-France pour 《 incitation au délit d'entrave 》 et « incitation à la violence ». Le syndicat étudiant de droite UNI d,Louis Boyard
74,"ésapprouve quant à lui le blocage des facultés. 《 Les étudiants reviennent de vacances, préparent leurs partiels qui se tiennent dans un mois. C'est dommage qu'ils ne puissent pas étudier dans de bonnes conditions. Nous ne nous opposons pas aux manifestations, mais nous n'appelons pas à semer la pagaille dans l'enseignement supérieur 》, explique Rémy Perrad, délégué national de l'UNI. Pas de quoi découra",Remy Perrad
74,"la première heure. Entreprises, écoles, lieux d'études, transports... 《 Ensemble, le 7 mars, mettons la France à l'arrêt 》, annoncent plusieurs organisations de jeunes comme l'Unef, la Voix ly",Unef
74,"encore la Fage, qui appellent avec les syndicats professionnels à une 《 véritable journée morte 》. « Nous nous attendons à une grande mobilisation avec au moins 400 ly",La Croix
74,"isé un rassemblement autour de la question du dérèglement climatique. 《 Le gouvernement aura l'avenir des jeunes dans ses mains cette semaine 》 , conclut la présidente de l'Unef, Imane Ouelhadj.",Imane Ouelhadj
75,"e se répand-il, narquois, dans les radios. L’ignorer, c’est sortir du 《cercle de la raison》, selon son expression favorite. Emmanuel Macron serait prêt à admettr",Le Monde
75,"l’État va même plus loin que Ruffin et Minc: si les Français doivent 《travailler un peu plus longtemps》, selon ses termes, ce n’est pas seulement pour rééquilibrer les compt",Ruffin
75,"st vital de résorber (un peu) nos déficits productifs et commerciaux. 《Faites payer les riches》, réplique la clameur publique. Bien sûr. Si ce n’est qu’en déshabilla",Le Monde
75,"nt Guillaume pour habiller Kevin, on ne relancera pas le 《made in France》. Au contraire cela risquerait plutôt de l’affaiblir en décourageant l",Guillaume
75,"quement la Bundesbank et la Banque centrale d’Autriche, entre autres. 《Le ratio de la dette publique de la France est non seulement plus élevé de 20 points que celui de l’ensemble de la zone euro (113 % du PIB contre 93 %), mais il ne diminue pas contrairement à celui des autres grands pays de la zone euro》, a prévenu le 1er mars François Villeroy de Galhau, le gouverneur de",François Villeroy de Galhau
75,"ette publique est pratiquement indécidable à l’avance. Rappelons-nous 《le paradoxe du tas》 des anciens Grecs: en ajoutant les grains un à un, à partir de quand",Wikipedia
76,"e député européen avait éclairé la situation sous un angle mal connu. 《 Le chaos qui se déroule à quelques mètres d'ici dans l'hémicycle de l'Assemblée nationale est une conséquence directe du plan de relance européen. Pendant cinq ans, le président de la République a dit qu'il ne voulait pas faire une réforme des retraites qui allongerait l'âge de départ, et s'il fait cette réforme aujourd'hui, c'est pour une seule et unique raison, c'est l'engagement auquel il a dû souscrire pour bénéficier des fonds de relance européen. 》 Vice-président des Républicains, François-Xavier Bellamy est en phase",François-Xavier Bellamy
76,ent LR sur l'obligation de faire évoluer notre système des retraites. 《Je suis favorable à une réforme qui me semble nécessaire pour l'équilibrer et faire en sorte que la France sorte d'une situation qui la condamne au déclin à cause du différentiel majeur que nous observons dans son rapport au travail et celui de ses voisins européens. 》 L'élu salue le « travail remarquable » réalisé au Sénat en ce moment,Sénat
76,"félicite des améliorations déjà portées par la droite à l'Assemblée. 《Je suis difficilement soupçonnable d'avoir des sympathies macronistes, mais quand Emmanuel Macron lui-même se met à valider ce que la droite dit depuis des années, il n'y a aucune raison de s'y opposer 》 , explique le parlementaire. Pour autant, même si cette réforme lui s","""Le Figaro"""
76,"'un sentiment qu'il estime largement partagé dans l'opinion publique. 《Les Français savent très bien que ceux qui leur demandent d'accepter cette réforme sont ceux qui l'ont conspuée depuis des années et qui obéissent à un autre agenda que celui auquel ils croient. Tout cela est évidemment le carburant d'une crise démocratique majeure 》, note l'eurodéputé. Au passage, il relève l'impact d'une séquence dur",Jean-Luc Mélenchon
76,"siégeait sur les bancs des parlementaires PS et dénonçait, alors, un 《 mépris 》 pour les partenaires sociaux. Plan de relance Si les logiques parleme",Le Monde
76,"0 milliards d'euros qui fut d'ailleurs sollicité par Emmanuel Macron. 《Quand la cigale a peur de ne plus trouver un banquier pour se financer, elle demande à la fourmi de lui prêter de l'argent gratuitement pour montrer aux emprunteurs qu'elle reste solide sur le plan financier. La fourmi lui donne alors son accord mais à une condition : qu'elle arrête de danser...》 Autrement dit, la France, comme tous ses voisins appelés à bénéficier",Emmanuel Macron
76,"e l'Union européenne, la locomotive allemande ainsi que les pays dits 《 frugaux 》 (Pays-Bas, Autriche, Danemark et Suède) sont très réticents à l'idée",European Union
76,"ctement à la réforme qui agite notre pays depuis plusieurs semaines : 《 Pour l'Allemagne, il était inconcevable que les excédents budgétaires dégagés par le temps de travail de l'ouvrier allemand servent à continuer de payer nos déficits structurels. Pendant que nous spéculons sur le droit à la paresse, eux travaillent jusqu'à 67 ans. C'est pour cela qu'ils nous en veulent terriblement.》",Édouard Philippe
77,"9 janvier, lorsque 1 à 2 millions de personnes avaient battu le pavé. 《 Depuis de nombreux mois, le gouvernement espère sans doute que les Français finiront par se lasser des mobilisations 》 , pointe Gaël Sliman, directeur d'Odoxa. Si Emmanuel Macron a redit v",Gaël Sliman
77,"ouloir mener le texte 《 à son terme 》 , même sa propre base semble résignée, puisque seule une courte major",Victor Hugo
77,"ité des sympathisants Renaissance (55 %) se dit 《 opposée 》 à la contestation. À l'inverse, un tiers d'entre eux (32 %) assument","If it is from others source like newspaper or institut, just give me the name of the name of it."
77,"ant soucieux du retour à l'équilibre financier : 39 % disent en effet 《 soutenir 》 le mouvement social. « Un fort mécontentement global » Dès lors, dans",Le Monde
77,"près semaine que le gouvernement a déjà perdu la bataille de l'image. 《 Les manifestations deviennent de plus en plus celles d'un fort mécontentement global, un sentiment que la vie est de plus en plus difficile et chère 》 , analyse Véronique Reille-Soult, directrice de Backbone Consulting.",Véronique Reille-Soult
77,Au point que même la menace d'une 《 mise à l'arrêt 》 du pays ne parviendrait plus à renverser la tendance. Six Français su,Le Monde
77,"une légère baisse de - 3 points seulement par rapport au 31 janvier. 《 L'opinion est remarquablement constante sur ce sujet. Depuis le 19 janvier, le niveau de soutien se situe entre 56 % et 63 % 》 , souligne Gaël Sliman. D'autant qu'une nette majorité de sondés (64",Gaël Sliman
77,"s livraisons de carburant, mais la mobilisation du 7 mars n'a pas mis 《 l'économie à genoux 》 , comme l'avaient promis certaines fédérations radicales de la CGT. R",Le Monde
77,"ésultat, seul un Français sur quatre a été 《 gêné 》par les actions syndicales - tant dans ses déplacements que dans son a","If it is a person or someone, return the name, without saying anything."
78,"nt devenus fainéants ? Cette idée a fait flores dans le sillage de la 《 grande démission 》 intervenue aux États-Unis, où des salariés ont volontairement quitté",Le Monde
78,"emploi ou se retirer de la population active. Sous le titre polémique 《 Les Français et le travail : le divorce ? 》 , la question était au coeur d'un colloque, organisé jeudi par la cha",Le Monde
78,"El Khomri, ordonnances Macron, réforme de l'assurance-chômage etc.). 《 Penser que les Français ne veulent plus travailler est idiot. Il y aura toujours dans la population une proportion de gens super actifs et de gens paresseux. Focaliser le débat sur l'effondrement supposé de la valeur travail et surjouer les clivages entre les générations empêche un débat serein. En revanche, le marché du travail a changé et il faut s'adapter à cette nouvelle donne 》 , affirme Jean-Hervé Lorenzi, qui plaide pour « l'organisation d'assi",Jean-Hervé Lorenzi
78,"». Et ce, alors que le gouvernement prépare pour le printemps une loi 《 plein-emploi 》. De fait, si le chômage était la préoccupation dominante des trente d",Le Monde
78,"et l'employeur. Face à ce constat, la chaire TDTE propose de créer un 《 nouveau pacte de travail 》 , incluant une meilleure reconnaissance des métiers pénibles, une hau",Chaire TDTE
78,"le alors de ramener le déficit public en dessous de la barre des 3 %. 《 Parmi ces nouveaux emplois, 430 000 devraient être orientés d'ici 2032 vers l'industrie, ce qui permettrait en outre de réduire notablement le déficit commercial qui ne cesse de croître 》 , conclut Jean-Hervé Lorenzi.",Jean-Hervé Lorenzi
79,"nce, toujours. Les syndicats demandaient à rencontrer Emmanuel Macron 《en urgence》 à l’Élysée pour lui demander de retirer sa réforme des retraites ; le",Le Monde
79,"te à leurs revendications, renvoyant au débat parlementaire en cours. 《Je ne sous-estime pas le mécontentement dont vous vous faites le porte-parole comme les angoisses exprimées par de nombreux Français inquiets de ne jamais avoir de retraite》, assure Emmanuel Macron dans son courrier, ajoutant que l’heure est d",Emmanuel Macron
79,"ésormais au «temps parlementaire», après les 《concertations menées》 par la première ministre Élisabeth Borne et les aménagements déjà app",Élisabeth Borne
79,"ortés au texte. Le 《temps parlementaire》 justement, le voilà qui s’accélère. Face à l’obstruction de la gauche",Le Monde
79,"t. Quitte à agiter la menace d’une radicalisation de la contestation. 《Quand des millions de personnes sont dans la rue (…), quand il y a des grèves et qu’en face il n’y a rien, silence, les gens se disent qu’est-ce qu’il faut faire de plus pour être entendus?》, a indiqué le leader de la CGT Philippe Martinez en appelant à amplif",Philippe Martinez
79,"aire défaut au moment du vote. La première ministre, Élisabeth Borne, 《va avoir un choix cornélien: c’est la roulette russe》 d’un vote à l’Assemblée ou «la grosse Bertha» avec l’article 49.3, a",Élisabeth Borne
79,", il a éludé le sujet, indiquant juste son souhait de voir la réforme 《aller à son terme》 au Parlement. Quant à l’éventualité d’un recours à l’article 49.3, il",Le Monde
79,a refusé de se prononcer en renvoyant l’hypothèse à un 《scénario de politique-fiction》. Mais le sujet l’agace. Au-delà de «l’esprit de responsabilité» des s,Le Monde
79,"ité dont il jouit pour porter cette réforme en rappelant que le sujet 《a été au cœur de l’élection présidentielle》. «Tout ne peut pas être suspendu à une seule chose», déplorait-il la",Le Monde
80,"r le terrain psychologique. Adopter la réforme des retraites au 49.3, 《Je ne veux pas me placer dans cette optique》, maintient Élisabeth Borne. Et pour cause: anticiper son usage serait",Élisabeth Borne
80,"020 lorsque Édouard Philippe avait demandé le 49.3 pour faire adopter 《sa》 réforme des retraites. S’y préparer, mais l’éviter, donc. Élisabeth B",Élisabeth B.
81,"révu. Victoire politique pour le Sénat ; soulagement pour l'exécutif. 《 Une étape importante a été franchie 》, s'est aussitôt félicitée la première ministre, Élisabeth Borne. Sent",Élisabeth Borne
81,"iment partagé par le président du Sénat et la majorité sénatoriale. 《 J'ai le sentiment d'être le président d'une institution qui a joué son rôle avec engagement, avec responsabilité, et avec pour seule ligne de crête, l'intérêt du pays et des Français 》 , a-t-il appuyé, alors que quelques heures plus tôt, les manifestatio",Sénat
81,"te sur l'ensemble du texte. Avec cette procédure dite du vote unique, 《 nombre de sénateurs de l'opposition se sont démobilisés 》, décrypte un parlementaire de droite. « Des cinquantaines d'amendemen",Le Monde
81,"it d'ailleurs grise mine, consciente que la partie se joue sans elle. 《 Avec les grèves de transport, beaucoup de sénateurs n'ont pas pu revenir à temps au Sénat 》, regrette, amer, un élu PS. Jusqu'au bout, l'opposition aura toutefoi",Le Monde
81,"s fait entendre sa colère, jugeant que le Sénat avait été 《 bâillonné 》 et la fonction de parlementaire « dévitalisée ». Un à un, les élus de",Le Monde
81,"été au micro les mêmes mots des dizaines de fois, pendant des heures. 《 Vous avez décidé de dévitaliser la fonction parlementaire, par l'addition de toutes les procédures que vous offrent la Constitution et le règlement,ont-ils martelé. Vous espériez que nous laisserions la retraite des Français entre les seules mains des droites coalisées, mais nous ne sommes pas dupes et les Français non plus. Nous ne lâcherons rien, nous ne les lâcherons pas. 》 De quoi faire monter un peu plus le niveau de tension. « Populiste de",Assemblée nationale
81,"gauche ! », réplique la sénatrice LR, Sophie Primas. 《 Parlez donc de Mélenchon... 》 , ajoute aussitôt Olivier Dussopt, sous-entendant que la gauche sénat",Sophie Primas
81,"t visant à précipiter la fin des régimes spéciaux en mettant fin à la 《 clause du grand-père 》. Un dispositif décrié, y compris au sein de la majorité, et sur leque",National Assembly of France
81,"ant pas retenu cette modification, le sujet n'a donc pas été débattu. 《 Je pressentais un mouvement de joie... Vous en rêviez, il l'a fait 》 , a souri le sénateur LR Roger Karoutchi, alors président de séance.",Roger Karoutchi
81,"n'a pas assez de signataires pour que leur requête ne soit acceptée. 《 Les branquignols de la politique ! 》, s'est aussitôt moqué une partie de LR, hilare de voir la gauche obli",Le Figaro
81,"gée de voter le texte. 《 On se barre, on trace, on ne va pas commenter cette connerie pendant une heure 》 , enrageait, furibonde, une sénatrice communiste quelques minutes plu",Le Monde
81,retraites laissera des traces. La majorité sénatoriale dénonçant une 《 obstruction 》 constante. « Nous assistons à une mélenchonisation de la gauche sénat,Le Monde
81,"fois dénoncé dans l'Hémicycle, Bruno Retailleau, patron du groupe LR. 《 Si on importe les mauvaises habitudes de l'Assemblée nationale au Sénat, je pense que c'est le parlementarisme qui va en prendre un coup 》 , s'est-il inquiété. « L'objectif, ce n'était pas de faire progresser",Bruno Retailleau
81,"u s'est réjoui que la Chambre haute ait finalement pu voter ce texte. 《 Enfin, nous y voilà ! C'est la fin de ce marathon ! Nous voilà parvenus au terme de cette course législative, nous voilà parvenus à cet acte qui fonde la légitimité du Parlement. 》Même tonalité pour le patron de l'Union centriste, Hervé Marseille : «",Sénat
82,"ce jour de 287 voix ? La première ministre risquera-t-elle son texte 《 à pile ou face 》 , avec le risque d'être désavouée à quelques voix près ? Ou l'exécuti",Le Monde
82,"députés Renaissance seraient, selon nos informations, très hésitants. 《 Et il y a quelques autres collègues, encore plus discrets, qui pourraient s'abstenir ou se faire porter pâles 》, précise au Figaro un député. Avant d'ajouter : « Dans le meilleur de",Figaro
82,"n plusieurs sources, au moins deux autres députés Horizons pourraient 《 s'abstenir, voire voter contre 》. Dans le meilleur des cas, le groupe pourra donc compter sur 28 voix",La Presse
82,"favorables, 《 mais c'est encore loin d'être acquis 》 , renseigne un cadre du mouvement. MoDem (50/51) Le groupe démocrate",Le Monde
82,"lusieurs reprises ses fortes réserves contre cette réforme qu'il juge 《 injuste 》. « Ma position est toujours la même, à l'heure qu'il est, je voterai",Noam Anouar
82,"orme reste très divisé sur la question des retraites. Sur 61 députés, 《 21 à 24 devraient voter contre 》 , indique l'un d'entre eux, chacun ayant sorti sa calculatrice pour l",Le Monde
82,"t, Aurélien Pradié, mais une petite dizaine de députés wauquiézistes. 《 Un peu plus d'une trentaine semblent certains de voter pour la réforme 》 , précise un député LR, ajoutant que les autres se situent parmi les",Le Figaro
82,"lusieurs ministres du gouvernement tentent de convaincre les indécis. 《 Peut-être que certains contre vont basculer dans l'abstention et certains hésitants dans le pour, mais dans le meilleur des cas, il n'y aura pas plus de 35 députés favorables 》 , assure un autre parlementaire. Liot (2/20) Le groupe Libertés, Indé",Liot
82,"s, une grande majorité d'entre eux sont défavorables à cette réforme. 《 Sur 20 députés, une grosse quinzaine est radicalement contre, deux ou trois s'abstiendront, et deux pourraient voter pour 》, informe un cadre du groupe. Le RN, la Nupes et les non-inscrits (1/2",Le Monde
83,"aires présents sont favorables à la réforme -, la CMP est censée être 《conclusive》. À moins d’un énième rebondissement, toujours possible. «Ce que je cr",Le Monde
83,au s’est entretenu avec Catherine Deroche et René-Paul Savary afin de 《s’accorder sur les lignes rouges》. Celles-ci concernent l’attribution d’une surcote à partir de 63 ans,Catherine Deroche et René-Paul Savary
83,"des parents condamnés pour violences et maltraitance sur leur enfant. 《On fait aussi le point avec nos alliés centristes, j’en parle avec Hervé Marseille. Et j’ai des contacts avec Olivier Marleix et Éric Ciotti pour trouver un équilibre》, détaille le patron des sénateurs LR, Bruno Retailleau. «Le Sénat a f",Bruno Retailleau
83,"arrières longues, quitte parfois à exaspérer la majorité sénatoriale. 《Je ne voudrais pas qu’on laisse des mesures de solidarité en pure perte pour qu’au final, les gens qui les réclament ne votent pas le texte. Ce serait la double peine》, prévient Bruno Retailleau, qui précise qu’il «n’est pas question» qu",Bruno Retailleau
83,"e sénateurs et députés LR «arrivent divisés» en CMP. 《Le Sénat a fait un excellent travail. On ne peut pas s’écarter de la position qui y a été défendue》, a d’ailleurs reconnu, mardi matin en réunion de groupe des députés L",Le Figaro
83,"R, le président du parti, Éric Ciotti. 《Je vous en veux (la direction de LR, NDLR) d’avoir dit dès décembre qu’on allait voter cette réforme, ça a biaisé nos débats》, s’est confiée, devant les élus, la députée du Jura Justine Gruet. Qu",Éric Ciotti
83,"ront les soutiens d’Aurélien Pradié? Pourront-ils transformer un vote 《contre》 en abstention? À LR, certains l’espèrent encore. «On ne peut pas reni",Le Monde
83,"par un opposant», a rappelé la députée LR de Savoie Émilie Bonnivard. 《Ne pas voter, c’est se rabaisser au rang des partis les plus démagogiques》, a clairement énoncé Olivier Marleix. «Nous allons voir les exigences",Émilie Bonnivard
83,"ur de la première ministre, Élisabeth Borne, lundi. Un rendez-vous de 《réflexion》 et de «discussions sur les équilibres à trouver», relate Sylvain Mail",Sylvain Mail
83,"lard, le vice-président du groupe Renaissance à l’Assemblée. 《On s’est accordés sur un certain nombre de points. Sur d’autres, on doit continuer à travailler. Il y a un peu de travail, car il y a pas mal d’articles et d’amendements, dont certains sont soutenus par les sénateurs LR, mais pas par les députés. Ce sera plus simple quand ils auront discuté entre eux》, insiste le député de Paris. Les débats restent incertains Malgré ces",Renaissance
83,"bats restent incertains. Et qu’une issue positive n’est pas garantie. 《Personne ne sait comment ça va se passer. Si LR vient dans l’idée de faire sauter la banque, ça peut vite se tendre. Mais ce ne sera pas le cas》, se rassure Philippe Vigier (MoDem), qui a, comme les autres élus, pr",Philippe Vigier
83,"toujours déterminées à empêcher le vote de la réforme des retraites? 《Nous sommes trois sur quatorze… que voulez-vous que l’on fasse?》, répond la sénatrice socialiste Monique Lubin. Avant d’ajouter, dépit",Monique Lubin
83,"ée: 《On va réexprimer que l’on ne veut pas de cette loi. Je n’ai aucune envie d’aller négocier quoi que ce soit… Nous n’avons rien à attendre de cette CMP.》 Un avis partagé par Thomas Ménagé (RN), qui sera le seul représentant",Thomas Ménagé
83,"de son camp lors de cette réunion. 《J’essayerai de jouer un rôle, en faisant basculer dans un sens ou dans l’autre lorsque la majorité et LR ne seront pas d’accord》, précise-t-il toutefois. Si un accord est trouvé, le texte sera soumi",Le Monde
83,"es deux Chambres. À moins que le gouvernement ne s’y oppose fermement.《Cela s’est déjà produit durant la crise Covid, lorsqu’une CMP avait supprimé le passe sanitaire pour les centres commerciaux》, se remémore un ministre. «Le gouvernement avait alors “dénoncé” et r",Le Monde
84,"e ne revint jamais sur l'âge légal. Un premier acte au printemps 2010 《 Retraites : l'état d'urgence 》 , titre Le Figaro le 14 avril 2010. Un rapport du Conseil d'orientati",Le Figaro
84,"s cotisations n'est pas souhaitable, même si Éric Woerth n'écarte pas 《 quelques contributions complémentaires ici ou là 》 sur les revenus du capital. Reste donc la solution de l'allongement d",Éric Woerth
84,"sociaux. L'augmentation de la durée d'activité est présentée comme le 《 socle 》 de la réforme, mais il n'est pas encore dit si c'est par un simple al",Le Monde
84,sation ou par un report de l'âge légal de départ. Et il est prévu une 《 contribution supplémentaire 》 sur les hauts revenus et les revenus du capital. C'est la première en,Le Monde
84,torse au 《 bouclier fiscal 》 instauré par Nicolas Sarkozy en 2007. Si la piste de l'âge est rapide,Nicolas Sarkozy
84,"s la fonction publique. Patron de la CGT, Bernard Thibault prévient : 《 Si le gouvernement ignore ou minore la signification de cette première journée de mobilisation, il prend le risque d'un conflit de plus grande ampleur. 》 De fait, près d'un mois plus tard, le 24 juin, les effectifs sont mul",Bernard Thibault
84,"que de nouveaux efforts seront nécessaires pour réduire les déficits. 《 Il ne faut pas attendre de moi une faiblesse qui serait coupable. Il est temps de casser la spirale de l'endettement 》, dit-il. Mais Fillon doit monter au créneau sur un autre terrain. Le",François Fillon
84,"ètre de l'Ifop montre que le passage aux 62 ans a été considéré comme 《 acceptable 》 par une majorité des Français : 58 % en juin, 53 % encore en octobre.",Ifop
84,"Même si, dans le même temps, les deux tiers des sondés trouvaient 《 justifiée 》 la mobilisation syndicale contre le texte. Ce soutien, finalement rar","If it is from a person, return the name. If it is from others source like newspaper or institut, just give me the name of the name of it."
85,"considérerait l'adoption de la réforme, y compris par un vote, comme 《un déni de démocratie》. «Une majorité existe», a martelé la première ministre avant le scrut",La Presse
85,"Une option manifestement rejetée par 74% des Français, qui jugeraient 《inacceptable》 une éventuelle activation de cet article contesté, comme le révèle no","No"""
85,"me, pensez-vous que cet éventuel recours à l’article 49.3 serait... ? 《Après avoir eu recours à l'article 47.1 à l'Assemblée, puis au 44.3 au Sénat, le recours au 49.3 pour faire voter le texte serait sans doute perçu comme la goutte d'eau faisant déborder le vase de la colère sociale》, analyse Gaël Sliman, directeur d'Odoxa. Tandis que le camp président",Gaël Sliman
85,"r les deux chambres. Mais ce scrutin à haut risque pourrait exacerber 《la crise de la représentativité》, selon l'institut de sondage. D'autant que 67% des sondés se disent o",Institut de sondage
85,"t. En cas d'un vote favorable jeudi, 62% d'entre eux estimeraient que 《la démocratie n'a pas été respectée》, méprisant huit journées de mobilisation et plus de «deux millions de",Le Monde
86,"i, où le projet de loi revient au Sénat puis à l'Assemblée nationale. 《 Honnêtement, je suis incapable de pronostiquer quoi que ce soit. Bien malin celui qui peut arriver à avoir la réponse 》 ,avoue, inquiet, un stratège du camp présidentiel. Le grand flou. L'i",Le Monde
86,"e cette réunion en haut lieu, l'Élysée a fait savoir que le président 《 souhaitait aller au vote》. Et l'entourage du chef de l'État de prévenir : « Les consultations s",Élysée
86,"t fait des pieds et des mains pour convaincre les derniers réticents. 《 Actuellement, selon les derniers calculs qui circulent dans nos boucles, nous gagnons de trois voix. On fait tout pour que le matelas s'agrandisse... Nous allons chercher les députés les uns après les autres. Tout le monde sera là, il ne manquera personne 》, promet un cadre Renaissance, qui l'assure plus que jamais, une major",Renaissance
86,ité destroupesprésidentielles 《 veut absolument aller au scrutin 》. Des délégations de vote ont d'ailleurs été faites pour de nombreux p,La source de la citation est « ité destroupesprésidentielles ».
86,"e 49, alinéa 3 de la Constitution est pourtant celle qui donnerait le 《 moins de sueurs froides au gouvernement 》, dixit un élu macroniste. « C'est impopulaire, certes, mais prend-on",Constitution
86,"et d'une crise politique majeure ? » , interroge un député Horizons. 《 Malheureusement, je ne vois pas comment ils peuvent éviter le 49.3. S'ils veulent sauver la mise, ils n'ont pas le choix 》 ,abonde la députée LR Valérie Bazin-Malgras, qui évoque les « hésitat",Valérie Bazin-Malgras
86,ions » de nombre de ses collègues avant le vote. 《 Je suis sûre que certains vont changer d'avis entre aujourd'hui et demain. 》 Mais dans quel sens ? Et avec quelle issue pour le gouvernement en ca,Le Monde
86,r au vote. Emmanuel Macron lui-même a estimé lundi qu'il détenait une 《 majorité solide 》 à l'Assemblée nationale pour faire adopter sa réforme. Avant un chang,Emmanuel Macron
86,"voter contre la réforme, et où certains autres devraient s'abstenir. 《 Le 49.3 serait bien trop commode pour certains LR qui voudraient dire quelque chose à Paris et l'inverse en circonscription. C'est aussi pour cela qu'une large majorité d'entre nous veut tenter le coup 》, renseigne un élu Renaissance. Un ministre acquiesce : « Il faut pren",Le Monde
86,"ns le pied. Notre capacité à réformer serait entamée. » Une stratégie 《 quitte ou double 》 qui inquiète les plus prudents macronistes, peu enclins à risquer cet",Le Monde
86,"orable à l'Assemblée nationale, le projet de loi ne serait pas encore 《 tout à fait enterré, mais il prendrait un sacré plomb dans l'aile 》 , avoue un poids lourd macroniste. Un rejet entraînerait « automatiqu",Le Monde
86,"enseigne la politologue et constitutionnaliste Anne-Charlène Bezzina. 《 Les députés reprendraient sur le texte que l'Assemblée nationale n'a pas eu loisir de voter, pas sur celui du Sénat. Et avec un droit d'amendement illimité 》, ajoute-t-elle. Mais la procédure étant restreinte à 50 jours en vert",Anne-Charlène Bezzina
86,"exécutif, qui n'y est pas parvenu en vingt jours en première lecture. 《 La gauche s'en donnerait à coeur joie. On repartirait pour une semaine de tunnel d'amendements LFI. Ce serait une catastrophe 》, anticipe un député MoDem. « Il n'y aurait pas beaucoup d'autres solu",Le Monde
86,"le projet de loi par ordonnance, comme l'y autorise la Constitution. 《 Ce serait le pire des scénarios pour nous 》 , redoute, inquiet, un parlementaire macroniste. Pour l'heure, à quel",Parlementaire Macroniste
87,"e la réforme des retraites ont réitéré jeudi leur appel aux députés à 《voter contre》 le texte «injuste» et «brutal», aux abords de l'Assemblée nationale,",Le Monde
87,"à quelques heures de l'épilogue parlementaire. 《L'intersyndicale vous demande avec force, au nom de l'immense mouvement social et populaire opposé au recul de l'âge légal de départ en retraite, de voter contre le projet de réforme》, a déclaré François Hommeril (CFE-CGC) au nom des organisations syndi",François Hommeril
87,"cales. 《L'Assemblée nationale et le vote de ce jour ont un rôle crucial pour stopper cette réforme fondamentalement injuste et déconnectée de la réalité du travail》, a-t-il également affirmé. «Nous sommes venus interpeller les députés",L'Humanité
87,"oulée le secrétaire général de la CGT Philippe Martinez. Pour la CGT, 《évidemment la mobilisation continuera》, «pas question de laisser tomber à l'issue d'un vote favorable ou d'u",Philippe Martinez
87,"ndicale doit à nouveau se réunir à l'issue de la phase parlementaire. 《Le vote d'aujourd'hui ne fera pas taire le mouvement social》, a déclaré de son côté le secrétaire général de la CFDT Laurent Berge",Laurent Berger
87,"r. 《Finir tout ce processus-là par un 49.3 ce sera un vrai vice démocratique et ça provoquera un vrai malaise》, a-t-il également mis en garde, alors que le suspense reste entier su",Le Monde
88,pas de réforme des retraites heureuse. Pourquoi alors avoir plaidé sa 《justice》 avant d’en assumer sa nécessité? Pourquoi n’avoir pas agi dès l’autom,Le Monde
89,"aquer l’opinion, qui tolère de moins en moins cette arme législative. 《Si chacun votait selon sa conscience et en cohérence avec ses prises de position passées, nous n’en serions pas là cet après-midi》, a-t-elle lâché, en haussant la voix face à un Hémicycle survolté. Le",This citation is from a newspaper.
89,"soir au 20 heures de TF1, elle s’est dite 《très choquée》 par les huées et s’est livrée à une nouvelle charge contre les opposi",TF1
89,"tions. 《Jusqu’à la dernière minute, nous avons tout fait pour aller au vote. Mais certains, au sein des LR, ont joué leur carte personnelle et même, se sont contredits, a déploré Élisabeth Borne. Le compte n’y était pas》. Quant aux députés du RN et de la Nupes, «un certain nombre de groupe",Élisabeth Borne
89,"ir d’Élisabeth Borne à Matignon, pour ne pas dire la fin de son bail. 《On ne peut pas prendre le risque de voir 175 heures de débat parlementaire s’effondrer》, s’est-elle pudiquement justifiée après avoir longuement échangé avec",Le Monde
89,première ministre apparaît plus que jamais comme semé d’embûches. Des《échappées personnelles》 Elle n’avait pourtant pas ménagé sa peine pour tenter de transformer,Le Monde
89,la réforme des retraites - qualifiée de 《réforme Borne》 par les manifestants - en succès personnel. Se sachant attendue au to,Le Monde
89,"ngues. Sans garantir in fine un soutien sans faille à l’exécutif. Des 《échappées personnelles》 fustigées par Élisabeth Borne, bousculée dans le même temps par l’obs",Élisabeth Borne
90,"《 Si ça doit passer par une motion de censure, ça passera par une motion de censure》 ,a déclaré Pierre-Henri Dumont, le député du Pas-de-Calais, à l'image",Pierre-Henri Dumont
90,"Tout en regrettant une absence de vote, le député du Lot a dénoncé un 《 risque de rupture démocratique 》 , sans écarter l'hypothèse de voter, lui aussi, une motion de censure",Assemblée nationale
